season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
spring,-2.066097928478871,8.518917314783067,,,-3.767376550873747,-3.856008076001424,-1.8426218980522941,-4.213906280765932,,-3.146223518749412
summer,-1.834493436127756,8.964408406528257,-1.7129539883584484,,-3.8831979614197136,-3.994496429527187,,-3.998390286302163,,-3.1247642263596935
autumn,,8.066674724085434,-1.461640183985076,-1.2399818021333895,-3.8638258342309344,-3.9227959423377885,-2.317064239565953,,-2.1429381288819194,
winter,-1.92594870328955,7.736903245348239,-1.2842894928521496,-1.2378609765652344,-4.131890742683776,-3.9149162490132103,-2.2765567523907233,,,
spring,,7.509656441290891,-1.1809372762722323,-1.1034735124144368,-4.264327653114962,-3.6029002171687354,-2.5033186066839104,,,-2.729619837064202
summer,-1.3466603696422068,,-0.9943568776056706,-0.9561808267185096,,-3.437299470770752,-2.511008096023797,-3.6299415761785934,,-2.6827304450018135
autumn,-1.087745362860258,4.400325590605048,-0.8187778998379209,-0.4361033145128068,,,-2.8698290881764037,-3.7362377518939542,-1.8685956790259204,
winter,-0.652087626914962,4.185252277469992,-0.4480566687107888,,-4.992624356482636,,,-3.342641302935522,-1.4438951705947016,-2.0948807340206397
spring,,3.1476870023157275,-0.4299937478324183,-0.23081475572750193,-5.2101910116988615,-2.9610843204660706,-3.235340072150973,,,-1.8483366409295874
summer,,,-0.232631853073684,-0.24644420230435163,-5.43210158509643,-2.8373387150848632,-3.246925885423635,,-1.0964229002442443,-1.838220882144396
autumn,-0.05817815010728459,2.6886851033929573,0.13690987077870548,-0.01711376282971331,,-2.721821487236335,,-2.8150931675186217,-0.9599581013414454,
winter,0.13667707293681763,2.8101547820682518,0.5375502720635952,-0.07505446784919809,-5.5625180592173935,,,-2.5382347303088997,,-0.873406797972423
spring,0.6194555278456502,2.964592922157463,0.6309907662080275,,,-2.3547478923842387,-3.558888098452673,-2.2400107565058454,-0.5528657757079543,
summer,0.8745591729816956,,0.8620992203142016,0.34016022302909776,,-2.121334552596636,,-1.85974515641438,-0.2811042381802376,-0.42682988751225115
autumn,0.8673693328441031,4.111135385841263,1.170679639143045,0.722004207265456,,-2.339956232455304,-3.598728513414046,,-0.1293380845780063,
winter,1.2246817311334848,4.203611304847659,,0.884092764234104,-5.553523059029675,-2.027070654081601,-3.749328288608131,,0.25798712949822855,
spring,1.0686928893805985,4.267721616625753,1.4817776083749852,,-5.471699664890802,-1.676044592918736,-3.775065151378445,,0.4719029891300057,
summer,0.9885753308932523,3.4771329088038225,1.339353349725291,0.8212503191847187,,-1.6795635189367295,-3.869651580945974,,0.709480796090183,
autumn,,2.7414654767870448,,0.66846225724152,,-1.5151036805654234,-3.6112802928075776,-1.6450121604854329,0.9703311204376234,1.238389536131213
winter,,3.3892150788559707,,0.8196652618870924,-5.044674760386576,-1.9674445666573972,,-1.7341242976427047,1.208992196490777,1.2008811035715474
spring,0.8634668232026507,3.0945664548589322,1.5246229335514936,0.7720653662493024,,,-3.42493739959166,-1.54738441964473,1.4116578729679807,
summer,0.9058250213330102,,1.0645145634734778,0.72567738456951,-4.70721002625597,,-3.3597771089800417,,1.4764612834335544,1.583068298389833
autumn,0.5364312840632752,1.5873887947002387,1.1273293705572511,,-4.45766571089739,,-3.026492182924394,-1.4850600089889778,1.6545435138619637,
winter,0.3838118279552083,,1.3284535138236668,0.4450918309569736,-4.320446282393046,-1.9324336098066581,-2.9138209569290425,-1.4947715798269114,,
spring,0.5704518286489655,1.6212028356982158,1.1470543759808152,0.40010318604091005,-4.114426997650208,,,,1.7777087292057983,1.8357745042136906
summer,,1.525469038349779,0.80528154130866,0.2904579492836141,-4.068607510372099,-1.9751067644950009,,,1.8382964674691753,1.759979383956792
autumn,0.18313635851755905,,0.6480981111417694,,-4.040176307454805,-2.0979832765595265,-2.5687921370512807,,2.0084149686265587,1.9034217926648724
winter,,2.0391459764466306,,-0.02722638158677676,-3.9069874962867686,-2.27673267434634,-2.596820752065473,-1.9209883942238273,,1.9407927971126189
spring,,1.6582671077601066,0.6047838470079736,0.08210838006322241,,-2.264941331221876,-2.5083964443110536,-1.9322418960889993,2.081785163785824,
summer,-0.4638346460288209,,0.5797626977683938,0.08837439799460646,,,-2.3791309513411756,-2.0746963735331203,2.0896418949676514,1.982365247509578
autumn,,2.055534901053196,0.46103444142530736,-0.06798807576860885,-3.5883876842682607,,-2.3887684805301848,-2.223913318072514,,2.168290184131506
winter,-0.43599717828305173,,0.325953596892476,-0.17938516364286688,,-2.449600630925397,-2.353542755936093,-2.20921801279655,,1.9278457181679571
spring,-0.7524181586934313,3.025713573332167,0.45514298342542114,-0.3568285442877721,,,,-2.364001366304428,2.203428551749279,2.0218885625444774
summer,,4.143187543066115,0.3480862700712713,,-3.345570648419279,-2.7850894480047543,-1.9868655947424725,,2.3553211752446512,2.0868373764520243
autumn,-0.8459534893913692,2.779812366625076,0.3549979159582559,-0.25309685492046874,,-2.5533923408733976,,-2.3216395561918075,2.103432940301856,
winter,,2.985870276056642,0.4472588396021737,-0.30741827015214246,-3.4447228668680743,-2.5961950950375,,,2.113858070571408,2.0472140343079657
spring,-0.8300726639522572,,0.042358954892976,-0.5151626797370704,,,-2.0088366453983024,-2.3060913611383675,2.297091732569332,1.9803037995261756
summer,-0.9628567243436408,,0.2244905565245377,-0.21995712969146358,-3.386412834730096,-2.3129607773598364,-1.8146827684563707,-2.245922860503156,,
autumn,-0.7322463487388658,3.2819544646475767,0.16726675157524407,,,-2.543735268439719,-1.8248753203601864,,2.334311715506435,2.0080285975184546
winter,,3.0385583488287073,0.24148074625287475,-0.3211697836171606,,-2.5523159886728055,,-2.351318989348996,2.345370737252162,2.0471707174790836
spring,-0.8173336815671548,3.2378402823523444,,-0.3733804780126264,,,-1.873875662759263,-2.1725253860784086,2.214645150754765,1.986253177362015
summer,-0.926826226699772,,0.057211093344540775,-0.30328600311349374,,-2.864403505072009,-2.027006199093131,-2.2986108248613775,,2.0260119576541156
autumn,-0.798633681695277,4.005944836591031,0.29686275441135535,-0.44605423784828413,,-2.485120170804434,-2.0902130911543,,2.3158149958882976,
winter,,2.9425397557755315,0.2982251691138073,-0.2511432009283886,-3.4786321928655384,,-2.06445992248868,-2.442086874085123,,2.208245830770502
spring,-0.773165879695303,,0.27005290803074533,-0.16412861702359274,-3.4778691482421156,-2.3465775855162017,-2.0818442589468713,,2.261487858366676,
summer,-0.7022412129799673,2.910097842465487,,-0.21916317916408268,-3.437811396871384,,,-2.461969854885501,2.179716513930619,2.263243192485425
autumn,-0.6756949932774862,3.2634714586460225,,-0.3555445731828713,-3.406113158904453,,-2.16909743572445,,2.100405829925053,2.0099257225817344
winter,-0.5416773697897076,3.508912438045433,0.44488919113567466,-0.402250185607352,,-2.5179974218966814,-2.1734050560352656,,2.21578625172244,
spring,-0.6037994980624086,1.943123255807036,0.613625295626238,,,,-2.3230076269831956,-2.251193590228958,2.1147198426404406,2.0444883515664434
summer,,2.726188512858351,0.6313540095306711,-0.18988873632473502,-3.5331358635852057,-2.263159519298518,,-2.1870997661233016,,2.237647117723228
autumn,-0.2034329201448215,2.801294158457962,0.6096121299242376,,-3.5987856753469507,,,-2.012687451985773,1.9581767327753248,2.049491840128329
winter,-0.31236002453261247,,0.9809241429542301,-0.07507779829793847,-3.849068501074726,-2.241660708789605,-2.4814573472207946,,,1.8102321887104056
spring,0.006651124281604859,1.8157152404032748,,,-3.7784779646884568,-2.080127639883878,-2.5229210078871582,-1.9384721240539535,,2.076697158456249
summer,0.17077005300806275,1.3249573066325075,0.8312061262913789,,,,-2.8983173335786034,-1.8666323996589356,1.9046486434404406,1.9581154305161521
autumn,0.21473217871887507,,1.0624142371815248,,-3.967261263128777,-2.065083638883977,-2.6881472069308336,-1.7179220625266556,,1.9177354246921698
winter,0.41678834807650955,1.42664941155779,1.041622513092138,0.349389549272799,,-1.8883488071010608,-2.8889448555473756,,,1.9108170036885463
spring,0.44491587956109313,,1.2266751472065205,0.5416099685670892,-4.217746207613443,-1.8568453567211634,,-1.7347034042279643,1.8225990556496585,
summer,0.4184301498274895,1.4671488273834534,1.2282685725960194,,-4.392048680986984,-1.899908588326498,-3.355437079460295,,1.3372898034289062,
autumn,0.8413383804768497,,1.4489021316321042,,-4.54762586651565,,-3.2261173382419335,-1.683057263717806,1.54179513155297,1.6591373760453403
winter,1.0955650660282872,2.701333830360648,1.31641795486032,0.6489859142879011,-4.849084833714445,,,-1.5757467853131202,,1.3721878921488195
spring,,3.0832810874053354,1.429490468232861,0.8341119062910283,-4.966602798631202,-1.6570909684077106,-3.4902224277962346,,,1.2507330819551281
summer,0.973542457758011,,1.3251892712721107,0.8411753564269961,-5.133355721209625,,-3.619957399749372,-1.4908450232334851,,0.9421744245974418
autumn,,4.1025594312888325,,,-5.265248024274873,-1.875303838775908,-3.889517627381837,-1.4348052317785303,0.7028146257704248,0.9163101183428576
winter,1.0656498217848076,3.668311739545987,1.3747338604511599,,,-1.7192500316147772,-3.9405201487097687,,0.7437732849160533,0.8449356571730399
spring,1.0908708580792372,,1.1642985162566546,,-5.547255608917192,-1.9611668265525322,-3.67461320634681,-1.6320378123247383,0.41569421413843294,
summer,1.023438708617714,,,0.4480504279925712,-5.484809780238048,-2.159395846852737,-3.6831096131139227,-1.6696457125325572,,-0.0016476580452204903
autumn,0.6354521928844867,,1.0248909491585083,0.5864489132505306,,-2.0748423041021242,-3.553170204854202,,-0.17159095242716527,-0.29071867259194356
winter,,,0.6979669361447163,0.17934205071089346,-5.655143432175855,-2.368384129933696,,-2.1516755703250183,-0.47999340605580776,-0.4420488706110244
spring,0.42182410175914203,2.697280084228625,,0.19187298831267477,,-2.492085978848103,,-2.5755842973272927,-0.7585613073192456,-1.189523021461227
summer,0.11224639088795671,,0.2095093420041057,,-5.4348627328727295,-2.633333523327966,-3.390265708759312,-2.6852919000711837,,-1.2011634601354257
autumn,-0.2494851804314538,2.5948432565831414,-0.03830581903606978,-0.005058408666504227,,-2.831330459266668,-3.215226467210498,,,-1.6034515002877843
winter,-0.4936727879511228,4.434879626136809,-0.20782800873228496,-0.46040658535655016,-5.3656874695715855,,,-2.9408032537089097,-1.2813220804121244,
spring,-0.5771165040128478,5.037491975376085,-0.4957453850330671,,-5.003228572995157,-3.207114350901,,,-1.4793316682280981,-2.2401297619931912
summer,-1.0588781485944418,,-0.7326672205822007,-0.7702324870557344,,-3.3072523222843744,-2.7054586128501588,,-1.6126102045873092,-2.4376923963170434
autumn,-1.30174811113793,5.910128839749538,-1.0450740290013907,,-4.538358272206232,-3.5484799933714126,,-3.604375021967507,,-2.5699578545999486
winter,,6.991810684808964,-1.3346446840797193,-1.1799606158665497,-4.398945221676072,,,-3.655790538810298,-1.8238899276682041,-2.6672681695588913
spring,,7.766231188842367,-1.3656371749872052,-1.0180446828845984,-4.11527114465686,,-2.5634714015759226,,-1.8842686517376983,-2.954385670390205
summer,-1.820014840734419,8.558370287563537,,,-3.876182394637027,-3.9376017017343434,-2.264794428486468,-4.0539520426494535,,-3.0036669848590996
autumn,-2.025412901597515,8.575695578724465,,-1.7427418547782922,-3.648732400761883,,-2.307990394331741,-3.8683183935673435,,-3.0355434831280643
winter,-1.9045769321524049,8.07883496194017,-1.7911395659556788,,-3.552837665509488,,,-4.030488393329887,-2.404861827709678,-3.056881864468202
spring,-2.2580661678335643,9.709620044719845,,-1.6731325345167027,-3.4998472810791266,-3.946368500217522,-1.9928239161631203,,,-3.3206891864676376
summer,,7.923116449258015,-1.9839168407168906,,-3.286799779255351,-3.9737437317803335,,-4.015870976388859,-2.453267442517788,-3.192985526935034
autumn,-2.1598481273022694,8.301607308072384,,-1.9316378118035602,,-3.994669657759956,,-4.149467059113562,-2.5251783010815467,-3.2216762908475935
winter,,9.442161006310378,,-1.8589267888702796,-3.2723330506639847,,-1.8504553117218392,-3.9086514282555838,-2.7193713217959803,-3.416813241630265
spring,,7.217931467749942,,,-3.461072398508737,-3.8354234408933654,-1.9225631774634344,-3.9681510948906054,-2.588291981992246,-3.249929016431978
summer,-2.0002744373174273,8.831919245222021,-1.9403724244156961,-1.9436863697716804,,-4.046468246027972,-1.8702292900261126,,-2.7829885401288172,
autumn,-1.9931125025449539,7.7267854399934235,-1.9189715584238227,,-3.352155850490455,,,-3.971150108252315,-2.757259504608643,-3.1523474170998202
winter,-1.8522778192450613,9.028335614039293,-1.7823775941197844,-2.0039447241817117,-3.552904039065018,,,-3.9487133157806857,-2.6631558469558607,
spring,,8.062741587178477,-1.724752025019882,-2.097109613513822,-3.6102891293180313,,-1.873616831369413,,-2.7208876718400203,-3.1259794556997536
summer,,7.493414507831233,-1.6420530787026233,-2.1295754152032274,,-4.10343350420776,-1.8493649615539054,-3.773571678119531,,-2.971773149588593
autumn,,8.048167730244344,-1.7882305532205707,-1.9802373306293313,,,-1.7487706759207475,-3.6625731639272248,-2.912799947539231,-3.072714131374837
winter,-1.7207898679187374,8.465758200303817,,-2.1505561241120272,,-3.972941587295949,-1.815803477148511,-3.8574827382013197,,-3.177662674017638
spring,,,-1.76343179848712,-1.9953904229531887,-3.8493296992736763,-3.955694516411374,-1.542692984696386,,-2.4551885966654843,-2.798816560741673
summer,-1.535590883664784,7.697540446474681,-1.6422682186057782,,,-4.090981792183368,-1.6300207892746517,-3.733300616145185,,-2.8371581192865385
autumn,-1.4245783210812135,,,-1.9290443120600713,-3.9997235319273177,-4.184593816554155,-1.5615507901629992,-3.7098856565213247,,-2.9944614392389552
winter,-1.416427417366927,7.946892665248014,-1.551554649145397,,-4.028485660799443,,-1.5163555515719578,-3.3485872258063427,-2.5023948947699113,
spring,-1.4003856447017133,7.57313116630107,-1.5929285476527926,,,-4.113744220325378,,-3.6424482043320885,-2.655162550289023,-2.761925057504525
summer,-1.6032535427765406,8.606137350343595,-1.4534410147464394,,-4.069776264446642,,-1.8454116664023452,,-2.4045208163062997,-2.893428531836562
autumn,,,-1.5916121676724306,-1.8057778127023447,,-3.983460102734383,-1.6575747771661573,-3.4384584861069625,-2.5788839239239314,-2.6658804371579428
winter,-1.4297415251681822,7.336322567849181,-1.2506646822850798,-1.7647878735004807,,-3.884304431636116,,-3.36342755839276,,-2.557194064913539
spring,-1.2431411340200846,7.1983294434460525,-1.2980164386005826,-1.8364287352200068,-4.208222407783627,-3.974044359512177,,,-2.463246516751608,
summer,,7.812685330241402,,-1.6427325052340862,-4.273387164002363,-3.8652130605960893,-1.6391270458689002,-3.314029346640204,-2.539083454566289,
autumn,,7.278939571772523,-1.3406971621856831,-1.60633539254319,-4.150959701852114,-3.954505675261336,-1.5923838660010006,,-2.411605201912501,
winter,,7.261633875005803,-1.5040636497723634,-1.8751322348314599,-4.377742678550195,-3.9153759598386766,,-3.4102282583695507,,-2.637329243048466
spring,-1.3918316589476825,,,-1.780429926775779,-4.266433697697257,-3.9314374109315575,,-3.3111300225372124,-2.326367025973719,-2.693406992042191
summer,-1.3144956708303148,8.088259336420485,-1.3025190142182164,-1.8461488106499713,-4.230630982621262,-3.854328234453321,,,-2.3235904091508663,
autumn,-1.313189509149922,7.16055905711195,-1.520171880164804,-1.7977713917479878,,,-1.6469141798396965,-3.3339777145847687,-2.2742685482560643,
winter,-1.296080257744169,8.744198939464882,,-1.9165453825077114,-4.307258277172841,-3.8919399111454034,,,-2.446944578000765,-2.8171416596970738
spring,-1.4846727659136347,7.736461068277911,,-1.902988697514078,-4.235458972995477,,-1.8262883752928052,-3.358318598885572,,-2.7797217332082393
summer,-1.3277937584731043,,-1.2959140419896267,-1.6566343595421749,,-3.7850023032950784,-1.5092162818682684,,-2.4866177919703687,-2.6920459922590005
autumn,-1.301579359727077,7.679941171674002,-1.5669753638838533,,-4.16219179408649,,-1.8931106156137334,-3.52039175245813,,-2.7736321907355084
winter,,7.467204136846684,,-1.982467316934898,-3.9750345717333273,-3.9998122410919823,,-3.4864642637728576,-2.422626771962598,-2.7026742048230967
spring,,8.39842688387617,-1.4107248862112143,-1.8197228019494793,,-4.026336757911655,-1.6726099032541588,,-2.5769875996904297,-2.823675930555294
summer,,8.697191117645016,-1.5483650786094307,-1.858544782558095,-3.721393287076737,,-1.5677808320165851,-3.5814585477038308,-2.328241513048264,
autumn,-1.337811376151445,6.564905651407879,-1.81612202300564,-2.007465429943627,-3.9000264980398147,,-1.7333621856313346,,,-2.768378015641985
winter,,7.718883539597702,,-1.9806781681637207,-3.876901514505961,-3.9639518929313757,-1.7967994960185545,,-2.474787967207678,-2.8912502262558712
spring,,,-1.62952683616361,-1.7827745205811096,-3.533544170268565,-3.943813983805258,-1.8070514313551946,,-2.672467732550385,-3.0840690519196867
summer,-1.6046843714255143,8.229693622179276,,-2.0288944299280627,-3.552462839603893,,-1.762005760504167,,-2.7293861169430085,-3.080814127605965
autumn,-1.7524168398520712,8.489275360330822,-1.7383486894002969,-1.9026046991169248,-3.6710157955771474,-4.102659553969094,,,-2.4990176582895685,
winter,-1.7207921968454911,,,-2.071143642650324,-3.6876631022480852,-4.289949604044981,-1.7399437359342538,,-2.6045402667286006,-3.1096435576763435
spring,-1.675628246444666,7.755912899816601,-1.7214987633642458,-2.0256944265309196,,,-1.8227908261740207,,-2.6261546419396926,-2.9855275816355764
summer,-1.894129421949533,7.110134899850378,-1.7983593668762317,,,-3.9042018061837105,-2.026668540554544,-3.8458265473626616,,-2.9926078285923725
autumn,-1.9732907601785432,,-1.9273988715731778,-1.8777395327384747,-3.4900344670742474,,-1.7798402813827559,,-2.7257737047665382,-3.182645089764577
winter,-1.8557481834420086,,,-1.9589752283371231,-3.5738161070174703,,-1.8339542251200012,-3.6683213927497538,-2.6571623708875842,-3.1265699641842226
spring,-1.8274375781701455,8.010124431006677,-1.9202729594382422,-2.06932586324124,-3.370955023996241,,-1.7499462629912645,,,-3.199225548623807
summer,-2.0499612092274906,,-1.8961469946832346,-1.9848048651067152,-3.412917919977914,-4.049244677287714,,-3.891834127102337,,-3.282227346180576
autumn,-1.8907411607537854,8.226255999559598,-1.9127710166835032,,-3.3024016865505224,-4.0093240115692845,-1.8325922676897406,,-2.705708410794536,
winter,-1.9637285679136764,,-2.0137692192511274,-1.8762127309300929,,-4.052344865603215,-1.8097650363963724,-4.0032841667429295,,-3.2190319956904134
spring,,8.014934318913447,-1.7535500581126173,,-3.3263162359596277,,-1.8128539002365909,-4.01066051010252,-2.575897537556764,-3.1030346088982403
summer,-2.1241514123861074,,,-2.2047883117844917,-3.330909318008775,-4.102956337745555,-1.7797042337665852,,-2.5208282780160207,-3.2885557363864537
autumn,-2.0587534102605285,,-1.8214351267342481,-2.0430434044981913,-3.222741345310062,-4.251106470713694,,-4.088855512897592,-2.5781319101547715,
winter,,7.616441810498028,-1.978997334887755,-1.9265958971535448,-3.3470474918845188,-3.9767466645305944,,,-2.763912585452091,-3.1574933983399833
spring,,7.973363120048375,-1.9961331492365408,-2.016917781815561,-3.2312864778485215,-3.924500591237778,,,-2.6795082746720156,-3.291145267324202
summer,-2.1278896064757538,,-2.14738443583872,-1.87689977956383,-3.319351011725976,,-1.9737054102030813,,-2.7292396095268376,-3.2217997184671976
autumn,-2.2316829677534322,,,-1.9462895941293727,-3.1270163497573136,-3.8463892840711815,,-4.083879959590192,-2.414215217567819,-3.151856146106348
winter,,8.046912883693654,-1.9344241173006789,-1.6599817315594654,,-3.9108042135562213,-2.097901916358107,-4.132695664027919,,-3.1784069989183172
spring,-2.1553713091685425,8.08894390406449,,-1.7055260073273342,-3.3344847353751144,-4.128028046939935,-1.8299617438541735,,,-3.21259178675289
summer,-2.133876519206029,9.861977446403195,,-1.5048765924270873,,-4.048047862676425,,-4.199255143652941,-2.3718420621988248,-3.3687151765675485
autumn,-2.1331642985151396,9.430225457458455,-1.9044074270317464,-1.6779514575237446,-3.6456403474484853,,-2.202160931014396,,-2.6243316997599746,
winter,-2.1137141616158472,8.995089761162426,-1.8194361921334958,,-3.560942780563402,,-2.112314333890255,,-2.2454493237227524,-3.2195745877707047
spring,-2.001578766906577,8.804694082262154,,-1.4760284635607606,-3.62213530205441,,-2.0002609439856625,,-2.324507361178233,-3.12961452549429
summer,-1.9812409461268299,8.346185834677977,,-1.366247142351156,-3.661219138951736,-3.9043996039470072,,-4.032844354360325,-2.278382064964123,
autumn,,8.807433211429554,-1.8454886134624506,,-3.7073623315035364,-3.7622192848435656,,-3.9536630406972004,-2.446355282661839,-3.247800982546064
winter,-1.8063434840373351,6.962012376959518,-1.6701496617932463,,,-3.8924007247860124,-2.3352246753144272,-3.9207277332794708,-2.0902091604014266,
spring,-1.9301964050752873,9.35773535043076,-1.4925702192562509,-1.3891434786766053,,-3.861349855753796,,-3.913322483842981,-2.1070088730773984,
summer,,9.008440919380657,-1.2968611934423957,,-4.011517215509949,-3.88222953706802,,-3.8048151515681816,-2.100796748383049,-2.9326401043666697
autumn,-1.7494705448298602,,-1.2033784663050866,,,-3.7433074870393717,-2.5660150784154987,-3.7872927461496486,-1.9971213607487044,-2.792670632015259
winter,-1.616505829780489,,,-1.0728943069422245,-4.2163640638491255,,-2.4018919381418145,-3.819242403945021,-1.892475853024997,-2.639950361814873
spring,-1.5365331986956612,7.134524141219213,,-1.1355380153559254,,-3.4934659902021252,-2.4177935532686865,-3.7987749101575985,-1.9598512808162816,
summer,,7.082890933363281,-1.086562009096064,-0.9911398590121256,-4.522937552021475,,-2.74794772201466,-3.533766545175793,-1.892409634138251,
autumn,-1.2462825675140978,5.916808854839427,-0.9794497263348861,-0.8028626489866726,-4.435765930085401,,-2.604562595675858,-3.7129369581402543,,
winter,-1.089309061533861,6.2278394646365705,-0.8627300086175511,,-4.709547187934253,-3.526534985924293,,-3.7366238033554344,,-2.6086030327896865
spring,,,-0.5440567261671896,-0.5278150868905382,-4.699387846074829,-3.476353612845691,-2.730575355588438,,-1.5979914457633249,-2.3468104617926118
summer,-0.912784014044506,5.214903830875085,-0.4316572554904131,-0.6678129604958972,,-3.2559921945852115,-2.7473898999709565,,,-2.196258914774909
autumn,,4.717250079647531,,-0.5110231448228504,-5.135387342230708,-3.2840203620880852,-2.941122546087017,-3.4614533083319983,-1.437093270283966,
winter,,4.590376268393472,-0.3601419641739835,,-5.394599930528168,-3.016485152859943,-3.1032675882531393,,-1.4467938536929943,-2.10065550120241
spring,-0.26621587612414654,3.581196594999665,,-0.2570478769379243,-5.552189425439761,-3.06692632895832,-3.1356275125030697,,,-1.761337988270322
summer,,3.081840587564331,0.05837411734904997,-0.18447686647574507,,,-3.382026690094676,-3.1430005019858207,-1.1271817710507128,-1.4283233652118716
autumn,-0.13793469107521628,2.7112694598859397,0.28612679647119416,,-5.516676349796822,,-3.44892806899234,-2.9117881360168867,-1.0588209632598196,
winter,0.2624296739168745,2.726529078683219,0.24563441305852224,,,-2.6558234447128757,-3.2336584334526077,-2.6267490147854216,-0.9203326511065374,
spring,0.3108624360662405,,0.4971297965204067,,-5.59064636482264,-2.5212896576949904,-3.5006234467226793,-2.587249847408101,,-0.7554717168490743
summer,0.48920545595182996,2.9768143485905507,0.7165835034597783,,-5.798881354487579,,-3.566717497216611,-2.2392890281374793,,-0.45849587912242606
autumn,,3.2113953716254318,0.7881523214112096,,-5.940894911573069,-2.1785611103711924,-3.782162786287776,-2.2217240698520877,-0.23802156448972997,
winter,,3.452855015983748,1.0531800657017865,0.6262749415856403,-5.670939876636749,-2.0467614822132307,,-1.8864883032894633,,-0.13785769468442666
spring,0.7491924084169982,3.319389818089771,,0.6991693415790761,,-1.9272745368399906,,-1.7020318146919686,0.13785123217951264,0.14331210757264035
summer,,4.004075916655806,1.529618576968248,0.483178693116544,,,-3.6022476930445873,-1.7061685062135168,0.2873041361618263,0.2951562501237752
autumn,,7.087952501506873,-1.9081003076895624,-1.9255494545040923,-3.2480293398755133,,-1.9032272195743534,,-2.607060329102238,-3.0374067674659346
winter,-1.7262730881686656,8.67826053664475,,-2.0060124806322324,-3.514512984028708,-4.077517739798233,,-3.876852545816304,-2.692660530375227,
spring,-1.6477546818239808,,,-2.043414678368354,-3.806686448490057,-4.125257543785768,,-3.8051096240606848,-2.617076157599283,-3.001260904101434
summer,-1.5783785892612274,7.233743441659087,-1.7445624152399555,-1.8645813594567036,,,,-3.7794953906721647,-2.630358096156521,-2.831592330584171
autumn,-1.479192256611786,7.371864946520319,-1.6035088019490236,,-4.214420701122158,-4.027367768300413,-1.8188869037898392,,-2.49750982164577,
winter,,8.129605318805202,-1.3409156625502072,-1.8190305352151825,-4.396588070657687,,,-3.413333477476087,-2.599691703575157,-2.758392554849202
spring,-1.080417840216638,,-1.18297468197998,-1.6212974201250703,-4.428311007999237,,,-3.4138084302781033,-2.1404654847572275,-2.651269550635454
summer,-1.0042814536903013,6.045330376074171,-1.132208242514125,-1.5739242463517917,-4.47701942518962,-3.7240936113112193,-1.3724532057269536,,,
autumn,-0.9790711501074968,6.14638280196848,-1.0514227557498201,-1.6005607568059477,-4.975756948923795,-3.6984847471876265,,-3.278361446537353,,
winter,,5.645175933065852,,-1.3832127465476831,-5.020492659108335,,-1.2306888563780758,-3.180551984464036,-2.0409549396441227,-1.7877953683340149
spring,-0.6495750338743553,,-0.714286785911466,-1.2521652685859102,,-3.756566794110621,-1.198380026060257,-3.0872692447205843,-1.8177883510855557,
summer,-0.5010153012488137,6.119956931417306,-0.4078063836194913,-1.2487106674377673,-5.289380543045043,-3.79505930729936,,,-1.5400753175043669,
autumn,,5.786896147356592,-0.5329740122397892,-1.2296075672462343,,-3.9392968549304346,-0.8991531796446295,-3.14653731281258,,-1.7469670820212593
winter,-0.5727924311241135,,-0.417443096645593,-1.243563488936358,,,-1.1612085363466438,-3.032798104256929,-1.5845648795060792,-1.5829848980936552
spring,-0.5840831579880285,5.541855564359754,-0.5054675636580515,,-5.56481000951695,-4.041787224733476,-1.0638819565120046,,-1.574161189919872,
summer,-0.5893858242340216,5.589643682282045,-0.4018129010478938,-1.1341567611663266,-5.436862393496853,,,-3.071177071527157,-1.3966140865255514,
autumn,-0.5773720277056977,5.731566921629675,-0.4678374577447599,-1.290711716670707,,-3.8379512019415998,,-3.0868541723990113,,-1.6703452627381508
winter,-0.49481724529773163,5.842112278861764,-0.5485272136979134,,,-3.7631113374781293,,-3.186757321696855,-1.83767137593171,-1.7023066936222606
spring,-0.6684210143990125,5.8142967809681,-0.7028899442164416,,-5.357301284346243,,-1.235011944999751,-3.31399079463116,,-1.8311543890038302
summer,-0.6841879676309496,5.932548290976934,,-1.4480956709915183,-5.114797759874621,,,-3.1679696759883087,-1.9191983534694912,-1.8471309154653617
autumn,-0.7006471655585773,7.292274037855874,,,-4.823198427274963,,-1.2565066202622446,-3.153917689233828,-1.8780099090293725,-2.165752575043248
winter,-0.9779433275853121,6.587009238300958,-0.9717652310601023,-1.7489621281090038,-4.9017797551861015,-3.761015094093674,-1.315461203928204,,,
spring,-0.9468017150842333,,-1.357519180460144,-1.705261555857192,-4.479146692923529,-3.8570824976303086,,-3.4581537529120454,-2.0652766841659256,
summer,-1.2071693808846808,6.978801111082582,-1.3798452723257744,,-4.35570979190164,-3.7032194604847977,-1.4878180291537193,-3.407975467866457,,
autumn,-1.4641829984103807,7.683897878557342,-1.4769481400244917,-1.8972274237248925,,-3.8281830389659177,-1.8536503500585813,,-2.394713614017702,
winter,-1.3540051164019478,8.186205414034966,-1.779718132794059,,-4.104543323978249,,,-3.625954647601141,-2.3816400366100696,-3.004817186487214
spring,,6.604943256950115,,-2.030317514685603,-3.65525950596873,-3.9547344664636266,-1.8510132103801191,,-2.449199359480965,-2.7819766554865626
summer,-1.9037561762261228,7.65194084986028,-1.8550152749022986,,-3.604200715250512,,,-3.74294375366825,-2.721622313313604,-3.0325681762480943
